OrderDate,OrderNumber,cancelFlag
12/16/2016,SO60123,
12/16/2016,SO60123,
12/16/2016,SO60123,
12/16/2016,SO60123,
12/16/2016,SO60152,
12/16/2016,SO60152,
12/16/2016,SO60152,
12/16/2016,SO60152,
12/16/2016,SO60156,
12/16/2016,SO60156,
12/16/2016,SO60156,
12/16/2016,SO60156,
12/16/2016,SO60162,
12/16/2016,SO60162,
12/16/2016,SO60134,
12/16/2016,SO60134,
12/16/2016,SO60134,
12/16/2016,SO60171,
12/16/2016,SO60171,
12/16/2016,SO60148,
12/16/2016,SO60148,
12/16/2016,SO60164,
12/16/2016,SO60164,
12/16/2016,SO60164,
12/16/2016,SO60178,
12/16/2016,SO60178,
12/16/2016,SO60178,
12/16/2016,SO60128,
12/16/2016,SO60128,
12/16/2016,SO60149,
12/16/2016,SO60149,
12/16/2016,SO60136,
12/16/2016,SO60136,
12/16/2016,SO60136,
12/16/2016,SO60136,
12/16/2016,SO60166,
12/16/2016,SO60166,
12/16/2016,SO60177,
12/16/2016,SO60177,
12/16/2016,SO60177,
12/16/2016,SO60168,
12/16/2016,SO60124,
12/16/2016,SO60124,
12/16/2016,SO60124,
12/16/2016,SO60150,
12/16/2016,SO60150,
12/16/2016,SO60150,
12/16/2016,SO60158,
12/16/2016,SO60170,
12/16/2016,SO60170,
12/17/2016,SO60182,
12/17/2016,SO60216,
12/17/2016,SO60216,
12/17/2016,SO60216,
12/17/2016,SO60234,
12/17/2016,SO60236,
12/17/2016,SO60236,
12/17/2016,SO60236,
12/17/2016,SO60239,
12/17/2016,SO60239,
12/17/2016,SO60239,
12/17/2016,SO60247,
12/17/2016,SO60219,
12/17/2016,SO60219,
12/17/2016,SO60219,
12/17/2016,SO60202,
12/17/2016,SO60202,
12/17/2016,SO60202,
12/17/2016,SO60225,
12/17/2016,SO60225,
12/17/2016,SO60225,
12/17/2016,SO60213,
12/17/2016,SO60213,
12/17/2016,SO60180,
12/17/2016,SO60180,
12/17/2016,SO60206,
12/17/2016,SO60206,
12/17/2016,SO60206,
12/17/2016,SO60240,
12/17/2016,SO60240,
12/17/2016,SO60240,
12/17/2016,SO60188,
12/17/2016,SO60188,
12/17/2016,SO60183,
12/17/2016,SO60218,
12/17/2016,SO60218,
12/17/2016,SO60210,
12/17/2016,SO60210,
12/17/2016,SO60246,
12/17/2016,SO60246,
12/17/2016,SO60207,
12/17/2016,SO60207,
12/17/2016,SO60207,
12/17/2016,SO60223,
12/17/2016,SO60223,
12/17/2016,SO60241,
12/17/2016,SO60241,
12/17/2016,SO60212,
12/17/2016,SO60212,
12/17/2016,SO60193,
12/17/2016,SO60193,
12/17/2016,SO60193,
12/17/2016,SO60229,
12/17/2016,SO60229,
12/17/2016,SO60229,
12/17/2016,SO60229,
12/17/2016,SO60229,
12/17/2016,SO60222,
12/17/2016,SO60222,
12/17/2016,SO60231,
12/17/2016,SO60231,
12/17/2016,SO60203,
12/17/2016,SO60203,
12/17/2016,SO60224,
12/17/2016,SO60224,
12/17/2016,SO60224,
12/17/2016,SO60224,
12/17/2016,SO60228,
12/17/2016,SO60228,
12/17/2016,SO60228,
12/17/2016,SO60228,
12/17/2016,SO60221,
12/17/2016,SO60221,
12/17/2016,SO60244,
12/17/2016,SO60244,
12/17/2016,SO60201,
12/17/2016,SO60201,
12/17/2016,SO60233,
12/17/2016,SO60233,
12/17/2016,SO60233,
12/17/2016,SO60233,
12/17/2016,SO60233,
12/17/2016,SO60233,
12/17/2016,SO60233,
12/17/2016,SO60238,
12/17/2016,SO60238,
12/17/2016,SO60196,
12/17/2016,SO60196,
12/17/2016,SO60191,
12/17/2016,SO60242,
12/17/2016,SO60215,
12/17/2016,SO60215,
12/17/2016,SO60209,
12/17/2016,SO60209,
12/17/2016,SO60199,
12/17/2016,SO60199,
12/17/2016,SO60199,
12/17/2016,SO60199,
12/17/2016,SO60226,
12/17/2016,SO60226,
12/17/2016,SO60226,
12/17/2016,SO60227,
12/17/2016,SO60181,
12/17/2016,SO60181,
12/17/2016,SO60185,
12/17/2016,SO60185,
12/17/2016,SO60185,
12/17/2016,SO60237,
12/17/2016,SO60237,
12/17/2016,SO60237,
12/17/2016,SO60217,
12/17/2016,SO60214,
12/17/2016,SO60214,
12/17/2016,SO60232,
12/17/2016,SO60232,
12/17/2016,SO60232,
12/17/2016,SO60232,
12/17/2016,SO60232,
12/17/2016,SO60232,
12/17/2016,SO60248,
12/17/2016,SO60248,
12/17/2016,SO60208,
12/17/2016,SO60204,
12/17/2016,SO60204,
12/17/2016,SO60204,
12/17/2016,SO60204,
12/17/2016,SO60220,
12/17/2016,SO60220,
12/17/2016,SO60220,
12/17/2016,SO60186,
12/17/2016,SO60190,
12/17/2016,SO60190,
12/17/2016,SO60190,
12/17/2016,SO60230,
12/17/2016,SO60230,
12/17/2016,SO60230,
12/17/2016,SO60243,
12/17/2016,SO60243,
12/17/2016,SO60243,
12/17/2016,SO60198,
12/17/2016,SO60245,
12/17/2016,SO60197,
12/17/2016,SO60235,
12/17/2016,SO60235,
12/17/2016,SO60235,
12/17/2016,SO60235,
12/17/2016,SO60205,
12/17/2016,SO60205,
12/17/2016,SO60179,
12/17/2016,SO60184,
12/17/2016,SO60200,
12/17/2016,SO60200,
12/17/2016,SO60200,
12/17/2016,SO60211,
12/17/2016,SO60211,
12/17/2016,SO60195,
12/17/2016,SO60189,
12/17/2016,SO60189,
12/17/2016,SO60192,
12/17/2016,SO60192,
12/17/2016,SO60192,
12/17/2016,SO60194,
12/17/2016,SO60194,
12/17/2016,SO60194,
12/17/2016,SO60194,
12/18/2016,SO60317,
12/18/2016,SO60317,
12/18/2016,SO60284,
12/18/2016,SO60284,
12/18/2016,SO60284,
12/18/2016,SO60312,
12/18/2016,SO60312,
12/18/2016,SO60262,
12/18/2016,SO60262,
12/18/2016,SO60279,
12/18/2016,SO60279,
12/18/2016,SO60279,
12/18/2016,SO60315,
12/18/2016,SO60315,
12/18/2016,SO60303,
12/18/2016,SO60303,
12/18/2016,SO60303,
12/18/2016,SO60303,
12/18/2016,SO60250,
12/18/2016,SO60250,
12/18/2016,SO60250,
12/18/2016,SO60275,
12/18/2016,SO60302,
12/18/2016,SO60302,
12/18/2016,SO60302,
12/18/2016,SO60278,
12/18/2016,SO60278,
12/18/2016,SO60267,
12/18/2016,SO60267,
12/18/2016,SO60314,
12/18/2016,SO60314,
12/18/2016,SO60314,
12/18/2016,SO60314,
12/18/2016,SO60252,
12/18/2016,SO60306,
12/18/2016,SO60306,
12/18/2016,SO60306,
12/18/2016,SO60313,
12/18/2016,SO60313,
12/18/2016,SO60261,
12/18/2016,SO60261,
12/18/2016,SO60261,
12/18/2016,SO60261,
12/18/2016,SO60261,
12/18/2016,SO60283,
12/18/2016,SO60283,
12/18/2016,SO60283,
12/18/2016,SO60286,
12/18/2016,SO60316,
12/18/2016,SO60316,
12/18/2016,SO60280,
12/18/2016,SO60280,
12/18/2016,SO60280,
12/18/2016,SO60280,
12/18/2016,SO60288,
12/18/2016,SO60288,
12/18/2016,SO60288,
12/18/2016,SO60309,
12/18/2016,SO60309,
12/18/2016,SO60309,
12/18/2016,SO60274,
12/18/2016,SO60276,
12/18/2016,SO60276,
12/18/2016,SO60271,
12/18/2016,SO60271,
12/18/2016,SO60271,
12/18/2016,SO60297,
12/18/2016,SO60297,
12/18/2016,SO60263,
12/18/2016,SO60263,
12/18/2016,SO60263,
12/18/2016,SO60300,
12/18/2016,SO60300,
12/18/2016,SO60264,
12/18/2016,SO60257,
12/18/2016,SO60257,
12/18/2016,SO60257,
12/18/2016,SO60307,
12/18/2016,SO60307,
12/18/2016,SO60307,
12/18/2016,SO60307,
12/18/2016,SO60308,
12/18/2016,SO60308,
12/18/2016,SO60251,
12/18/2016,SO60251,
12/18/2016,SO60251,
12/18/2016,SO60251,
12/18/2016,SO60268,
12/18/2016,SO60268,
12/18/2016,SO60258,
12/18/2016,SO60258,
12/18/2016,SO60258,
12/18/2016,SO60270,
12/18/2016,SO60270,
12/18/2016,SO60270,
12/18/2016,SO60249,
12/18/2016,SO60249,
12/18/2016,SO60249,
12/18/2016,SO60249,
12/18/2016,SO60291,
12/18/2016,SO60311,
12/18/2016,SO60311,
12/18/2016,SO60311,
12/18/2016,SO60259,
12/18/2016,SO60259,
12/18/2016,SO60282,
12/18/2016,SO60282,
12/18/2016,SO60292,
12/18/2016,SO60292,
12/18/2016,SO60292,
12/18/2016,SO60292,
12/18/2016,SO60272,
12/18/2016,SO60272,
12/18/2016,SO60272,
12/18/2016,SO60304,
12/18/2016,SO60304,
12/18/2016,SO60304,
12/18/2016,SO60304,
12/18/2016,SO60305,
12/18/2016,SO60305,
12/18/2016,SO60305,
12/18/2016,SO60305,
12/18/2016,SO60296,
12/18/2016,SO60296,
12/18/2016,SO60253,
12/18/2016,SO60253,
12/18/2016,SO60289,
12/18/2016,SO60289,
12/18/2016,SO60289,
12/18/2016,SO60289,
12/18/2016,SO60310,
12/18/2016,SO60310,
12/18/2016,SO60310,
12/18/2016,SO60294,
12/18/2016,SO60294,
12/18/2016,SO60294,
12/18/2016,SO60290,
12/18/2016,SO60290,
12/18/2016,SO60290,
12/18/2016,SO60290,
12/18/2016,SO60290,
12/18/2016,SO60260,
12/18/2016,SO60260,
12/18/2016,SO60260,
12/18/2016,SO60254,
12/18/2016,SO60254,
12/18/2016,SO60254,
12/18/2016,SO60254,
12/18/2016,SO60254,
12/18/2016,SO60266,
12/18/2016,SO60265,
12/18/2016,SO60265,
12/18/2016,SO60265,
12/18/2016,SO60295,
12/18/2016,SO60295,
12/18/2016,SO60298,
12/18/2016,SO60298,
12/18/2016,SO60298,
12/18/2016,SO60298,
12/18/2016,SO60281,
12/18/2016,SO60281,
12/18/2016,SO60281,
12/18/2016,SO60256,
12/18/2016,SO60256,
12/18/2016,SO60285,
12/18/2016,SO60285,
12/18/2016,SO60299,
12/18/2016,SO60299,
12/18/2016,SO60299,
12/18/2016,SO60299,
12/18/2016,SO60299,
12/18/2016,SO60293,
12/18/2016,SO60293,
12/18/2016,SO60293,
12/18/2016,SO60293,
12/18/2016,SO60273,
12/18/2016,SO60255,
12/18/2016,SO60277,
12/18/2016,SO60287,
12/18/2016,SO60287,
12/18/2016,SO60287,
12/18/2016,SO60287,
12/19/2016,SO60361,
12/19/2016,SO60363,
12/19/2016,SO60363,
12/19/2016,SO60342,
12/19/2016,SO60342,
12/19/2016,SO60342,
12/19/2016,SO60365,
12/19/2016,SO60365,
12/19/2016,SO60365,
12/19/2016,SO60365,
12/19/2016,SO60372,
12/19/2016,SO60372,
12/19/2016,SO60372,
12/19/2016,SO60357,
12/19/2016,SO60357,
12/19/2016,SO60357,
12/19/2016,SO60376,
12/19/2016,SO60376,
12/19/2016,SO60376,
12/19/2016,SO60380,
12/19/2016,SO60380,
12/19/2016,SO60380,
12/19/2016,SO60351,
12/19/2016,SO60338,
12/19/2016,SO60338,
12/19/2016,SO60325,
12/19/2016,SO60325,
12/19/2016,SO60325,
12/19/2016,SO60329,
12/19/2016,SO60329,
12/19/2016,SO60362,
12/19/2016,SO60362,
12/19/2016,SO60362,
12/19/2016,SO60349,
12/19/2016,SO60349,
12/19/2016,SO60349,
12/19/2016,SO60333,
12/19/2016,SO60333,
12/19/2016,SO60333,
12/19/2016,SO60333,
12/19/2016,SO60332,
12/19/2016,SO60332,
12/19/2016,SO60332,
12/19/2016,SO60379,
12/19/2016,SO60344,
12/19/2016,SO60344,
12/19/2016,SO60364,
12/19/2016,SO60364,
12/19/2016,SO60364,
12/19/2016,SO60358,
12/19/2016,SO60358,
12/19/2016,SO60358,
12/19/2016,SO60331,
12/19/2016,SO60331,
12/19/2016,SO60331,
12/19/2016,SO60350,
12/19/2016,SO60350,
12/19/2016,SO60350,
12/19/2016,SO60370,
12/19/2016,SO60370,
12/19/2016,SO60370,
12/19/2016,SO60370,
12/19/2016,SO60341,
12/19/2016,SO60341,
12/19/2016,SO60339,
12/19/2016,SO60339,
12/19/2016,SO60339,
12/19/2016,SO60346,
12/19/2016,SO60346,
12/19/2016,SO60346,
12/19/2016,SO60340,
12/19/2016,SO60340,
12/19/2016,SO60347,
12/19/2016,SO60347,
12/19/2016,SO60334,
12/19/2016,SO60334,
12/19/2016,SO60334,
12/19/2016,SO60334,
12/19/2016,SO60334,
12/19/2016,SO60356,
12/19/2016,SO60355,
12/19/2016,SO60355,
12/19/2016,SO60360,
12/19/2016,SO60360,
12/19/2016,SO60360,
12/19/2016,SO60343,
12/19/2016,SO60343,
12/19/2016,SO60318,
12/19/2016,SO60318,
12/19/2016,SO60318,
12/19/2016,SO60368,
12/19/2016,SO60368,
12/19/2016,SO60368,
12/19/2016,SO60330,
12/19/2016,SO60359,
12/19/2016,SO60359,
12/19/2016,SO60359,
12/19/2016,SO60353,
12/19/2016,SO60353,
12/19/2016,SO60353,
12/19/2016,SO60353,
12/19/2016,SO60321,
12/19/2016,SO60321,
12/19/2016,SO60324,
12/19/2016,SO60324,
12/19/2016,SO60324,
12/19/2016,SO60354,
12/19/2016,SO60354,
12/19/2016,SO60371,
12/19/2016,SO60371,
12/19/2016,SO60371,
12/19/2016,SO60326,
12/19/2016,SO60326,
12/19/2016,SO60326,
12/19/2016,SO60326,
12/19/2016,SO60335,
12/19/2016,SO60335,
12/19/2016,SO60335,
12/19/2016,SO60319,
12/19/2016,SO60319,
12/19/2016,SO60373,
12/19/2016,SO60373,
12/19/2016,SO60367,
12/19/2016,SO60367,
12/19/2016,SO60367,
12/19/2016,SO60381,
12/19/2016,SO60381,
12/19/2016,SO60381,
12/19/2016,SO60381,
12/19/2016,SO60327,
12/19/2016,SO60327,
12/19/2016,SO60327,
12/19/2016,SO60327,
12/19/2016,SO60375,
12/19/2016,SO60375,
12/19/2016,SO60375,
12/19/2016,SO60374,
12/19/2016,SO60374,
12/19/2016,SO60374,
12/19/2016,SO60374,
12/19/2016,SO60328,
12/19/2016,SO60328,
12/19/2016,SO60328,
12/19/2016,SO60378,
12/19/2016,SO60377,
12/19/2016,SO60377,
12/19/2016,SO60377,
12/19/2016,SO60377,
12/19/2016,SO60377,
12/19/2016,SO60352,
12/19/2016,SO60337,
12/19/2016,SO60369,
12/19/2016,SO60369,
12/19/2016,SO60323,
12/19/2016,SO60323,
12/19/2016,SO60323,
12/19/2016,SO60348,
12/19/2016,SO60348,
12/19/2016,SO60336,
12/19/2016,SO60336,
12/19/2016,SO60336,
12/19/2016,SO60336,
12/19/2016,SO60322,
12/19/2016,SO60322,
12/19/2016,SO60322,
12/19/2016,SO60322,
12/19/2016,SO60322,
12/19/2016,SO60345,
12/19/2016,SO60345,
12/20/2016,SO60392,
12/20/2016,SO60392,
12/20/2016,SO60392,
12/20/2016,SO60419,
12/20/2016,SO60419,
12/20/2016,SO60399,
12/20/2016,SO60396,
12/20/2016,SO60396,
12/20/2016,SO60396,
12/20/2016,SO60438,
12/20/2016,SO60438,
12/20/2016,SO60438,
12/20/2016,SO60438,
12/20/2016,SO60383,
12/20/2016,SO60383,
12/20/2016,SO60427,
12/20/2016,SO60427,
12/20/2016,SO60424,
12/20/2016,SO60424,
12/20/2016,SO60443,
12/20/2016,SO60432,
12/20/2016,SO60384,
12/20/2016,SO60384,
12/20/2016,SO60384,
12/20/2016,SO60406,
12/20/2016,SO60433,
12/20/2016,SO60433,
12/20/2016,SO60433,
12/20/2016,SO60440,
12/20/2016,SO60440,
12/20/2016,SO60440,
12/20/2016,SO60388,
12/20/2016,SO60403,
12/20/2016,SO60431,
12/20/2016,SO60431,
12/20/2016,SO60431,
12/20/2016,SO60405,
12/20/2016,SO60405,
12/20/2016,SO60446,
12/20/2016,SO60446,
12/20/2016,SO60446,
12/20/2016,SO60446,
12/20/2016,SO60413,
12/20/2016,SO60413,
12/20/2016,SO60420,
12/20/2016,SO60420,
12/20/2016,SO60435,
12/20/2016,SO60435,
12/20/2016,SO60435,
12/20/2016,SO60397,
12/20/2016,SO60397,
12/20/2016,SO60397,
12/20/2016,SO60397,
12/20/2016,SO60386,
12/20/2016,SO60425,
12/20/2016,SO60425,
12/20/2016,SO60448,
12/20/2016,SO60448,
12/20/2016,SO60448,
12/20/2016,SO60429,
12/20/2016,SO60429,
12/20/2016,SO60395,
12/20/2016,SO60402,
12/20/2016,SO60402,
12/20/2016,SO60421,
12/20/2016,SO60421,
12/20/2016,SO60421,
12/20/2016,SO60421,
12/20/2016,SO60393,
12/20/2016,SO60393,
12/20/2016,SO60430,
12/20/2016,SO60430,
12/20/2016,SO60422,
12/20/2016,SO60422,
12/20/2016,SO60422,
12/20/2016,SO60436,
12/20/2016,SO60436,
12/20/2016,SO60398,
12/20/2016,SO60398,
12/20/2016,SO60398,
12/20/2016,SO60444,
12/20/2016,SO60444,
12/20/2016,SO60444,
12/20/2016,SO60382,
12/20/2016,SO60382,
12/20/2016,SO60382,
12/20/2016,SO60408,
12/20/2016,SO60408,
12/20/2016,SO60390,
12/20/2016,SO60390,
12/20/2016,SO60428,
12/20/2016,SO60428,
12/20/2016,SO60385,
12/20/2016,SO60394,
12/20/2016,SO60437,
12/20/2016,SO60437,
12/20/2016,SO60410,
12/20/2016,SO60391,
12/20/2016,SO60391,
12/20/2016,SO60387,
12/20/2016,SO60387,
12/20/2016,SO60387,
12/20/2016,SO60451,
12/20/2016,SO60451,
12/20/2016,SO60389,
12/20/2016,SO60389,
12/20/2016,SO60389,
12/20/2016,SO60401,
12/20/2016,SO60401,
12/20/2016,SO60401,
12/20/2016,SO60416,
12/20/2016,SO60416,
12/20/2016,SO60442,
12/20/2016,SO60449,
12/20/2016,SO60449,
12/20/2016,SO60449,
12/20/2016,SO60400,
12/20/2016,SO60400,
12/20/2016,SO60404,
12/20/2016,SO60404,
12/20/2016,SO60407,
12/20/2016,SO60407,
12/20/2016,SO60407,
12/20/2016,SO60447,
12/20/2016,SO60447,
12/20/2016,SO60447,
12/20/2016,SO60426,
12/20/2016,SO60426,
12/20/2016,SO60426,
12/20/2016,SO60426,
12/20/2016,SO60426,
12/20/2016,SO60434,
12/20/2016,SO60434,
12/20/2016,SO60412,
12/20/2016,SO60412,
12/20/2016,SO60423,
12/20/2016,SO60423,
12/20/2016,SO60417,
12/20/2016,SO60417,
12/20/2016,SO60417,
12/20/2016,SO60417,
12/20/2016,SO60418,
12/20/2016,SO60418,
12/20/2016,SO60418,
12/20/2016,SO60450,
12/20/2016,SO60450,
12/20/2016,SO60452,
12/20/2016,SO60452,
12/20/2016,SO60439,
12/20/2016,SO60414,
12/20/2016,SO60414,
12/20/2016,SO60414,
12/20/2016,SO60414,
12/20/2016,SO60409,
12/20/2016,SO60409,
12/20/2016,SO60441,
12/21/2016,SO60462,
12/21/2016,SO60516,
12/21/2016,SO60516,
12/21/2016,SO60516,
12/21/2016,SO60516,
12/21/2016,SO60475,
12/21/2016,SO60500,
12/21/2016,SO60493,
12/21/2016,SO60493,
12/21/2016,SO60493,
12/21/2016,SO60493,
12/21/2016,SO60454,
12/21/2016,SO60454,
12/21/2016,SO60496,
12/21/2016,SO60496,
12/21/2016,SO60496,
12/21/2016,SO60496,
12/21/2016,SO60509,
12/21/2016,SO60509,
12/21/2016,SO60460,
12/21/2016,SO60460,
12/21/2016,SO60460,
12/21/2016,SO60507,
12/21/2016,SO60507,
12/21/2016,SO60489,
12/21/2016,SO60489,
12/21/2016,SO60489,
12/21/2016,SO60489,
12/21/2016,SO60480,
12/21/2016,SO60480,
12/21/2016,SO60490,
12/21/2016,SO60490,
12/21/2016,SO60504,
12/21/2016,SO60504,
12/21/2016,SO60511,
12/21/2016,SO60511,
12/21/2016,SO60511,
12/21/2016,SO60511,
12/21/2016,SO60511,
12/21/2016,SO60482,
12/21/2016,SO60468,
12/21/2016,SO60468,
12/21/2016,SO60468,
12/21/2016,SO60468,
12/21/2016,SO60455,
12/21/2016,SO60455,
12/21/2016,SO60455,
12/21/2016,SO60495,
12/21/2016,SO60495,
12/21/2016,SO60495,
12/21/2016,SO60477,
12/21/2016,SO60477,
12/21/2016,SO60472,
12/21/2016,SO60472,
12/21/2016,SO60472,
12/21/2016,SO60472,
12/21/2016,SO60502,
12/21/2016,SO60499,
12/21/2016,SO60499,
12/21/2016,SO60473,
12/21/2016,SO60492,
12/21/2016,SO60492,
12/21/2016,SO60492,
12/21/2016,SO60492,
12/21/2016,SO60486,
12/21/2016,SO60486,
12/21/2016,SO60474,
12/21/2016,SO60474,
12/21/2016,SO60459,
12/21/2016,SO60459,
12/21/2016,SO60459,
12/21/2016,SO60461,
12/21/2016,SO60461,
12/21/2016,SO60513,
12/21/2016,SO60513,
12/21/2016,SO60501,
12/21/2016,SO60501,
12/21/2016,SO60501,
12/21/2016,SO60501,
12/21/2016,SO60503,
12/21/2016,SO60503,
12/21/2016,SO60503,
12/21/2016,SO60503,
12/21/2016,SO60478,
12/21/2016,SO60483,
12/21/2016,SO60517,
12/21/2016,SO60517,
12/21/2016,SO60517,
12/21/2016,SO60517,
12/21/2016,SO60517,
12/21/2016,SO60498,
12/21/2016,SO60498,
12/21/2016,SO60497,
12/21/2016,SO60497,
12/21/2016,SO60497,
12/21/2016,SO60497,
12/21/2016,SO60506,
12/21/2016,SO60491,
12/21/2016,SO60491,
12/21/2016,SO60491,
12/21/2016,SO60491,
12/21/2016,SO60479,
12/21/2016,SO60479,
12/21/2016,SO60458,
12/21/2016,SO60467,
12/21/2016,SO60467,
12/21/2016,SO60456,
12/21/2016,SO60494,
12/21/2016,SO60494,
12/21/2016,SO60494,
12/21/2016,SO60494,
12/21/2016,SO60494,
12/21/2016,SO60510,
12/21/2016,SO60510,
12/21/2016,SO60510,
12/21/2016,SO60510,
12/21/2016,SO60515,
12/21/2016,SO60508,
12/21/2016,SO60508,
12/21/2016,SO60457,
12/21/2016,SO60457,
12/21/2016,SO60471,
12/21/2016,SO60471,
12/21/2016,SO60471,
12/21/2016,SO60465,
12/21/2016,SO60484,
12/21/2016,SO60484,
12/21/2016,SO60484,
12/21/2016,SO60484,
12/21/2016,SO60512,
12/21/2016,SO60481,
12/21/2016,SO60481,
12/21/2016,SO60469,
12/21/2016,SO60469,
12/21/2016,SO60476,
12/21/2016,SO60476,
12/21/2016,SO60476,
12/21/2016,SO60463,
12/21/2016,SO60463,
12/21/2016,SO60518,
12/21/2016,SO60518,
12/21/2016,SO60485,
12/21/2016,SO60485,
12/21/2016,SO60485,
12/21/2016,SO60487,
12/21/2016,SO60487,
12/21/2016,SO60487,
12/21/2016,SO60514,
12/21/2016,SO60514,
12/21/2016,SO60514,
12/21/2016,SO60470,
12/21/2016,SO60470,
12/21/2016,SO60470,
12/21/2016,SO60464,
12/21/2016,SO60505,
12/21/2016,SO60505,
12/21/2016,SO60505,
12/22/2016,SO60561,
12/22/2016,SO60561,
12/22/2016,SO60542,
12/22/2016,SO60542,
12/22/2016,SO60542,
12/22/2016,SO60542,
12/22/2016,SO60521,
12/22/2016,SO60521,
12/22/2016,SO60521,
12/22/2016,SO60521,
12/22/2016,SO60521,
12/22/2016,SO60535,
12/22/2016,SO60535,
12/22/2016,SO60535,
12/22/2016,SO60539,
12/22/2016,SO60539,
12/22/2016,SO60539,
12/22/2016,SO60540,
12/22/2016,SO60540,
12/22/2016,SO60544,
12/22/2016,SO60544,
12/22/2016,SO60545,
12/22/2016,SO60545,
12/22/2016,SO60556,
12/22/2016,SO60556,
12/22/2016,SO60556,
12/22/2016,SO60556,
12/22/2016,SO60550,
12/22/2016,SO60550,
12/22/2016,SO60550,
12/22/2016,SO60550,
12/22/2016,SO60552,
12/22/2016,SO60552,
12/22/2016,SO60552,
12/22/2016,SO60548,
12/22/2016,SO60548,
12/22/2016,SO60519,
12/22/2016,SO60519,
12/22/2016,SO60519,
12/22/2016,SO60547,
12/22/2016,SO60547,
12/22/2016,SO60558,
12/22/2016,SO60558,
12/22/2016,SO60558,
12/22/2016,SO60558,
12/22/2016,SO60524,
12/22/2016,SO60524,
12/22/2016,SO60555,
12/22/2016,SO60531,
12/22/2016,SO60560,
12/22/2016,SO60560,
12/22/2016,SO60546,
12/22/2016,SO60546,
12/22/2016,SO60522,
12/22/2016,SO60528,
12/22/2016,SO60528,
12/22/2016,SO60536,
12/22/2016,SO60536,
12/22/2016,SO60536,
12/22/2016,SO60536,
12/22/2016,SO60527,
12/22/2016,SO60537,
12/22/2016,SO60526,
12/22/2016,SO60526,
12/22/2016,SO60553,
12/22/2016,SO60553,
12/22/2016,SO60553,
12/22/2016,SO60554,
12/22/2016,SO60554,
12/22/2016,SO60525,
12/22/2016,SO60525,
12/22/2016,SO60520,
12/22/2016,SO60532,
12/22/2016,SO60532,
12/22/2016,SO60530,
12/22/2016,SO60530,
12/22/2016,SO60530,
12/22/2016,SO60551,
12/22/2016,SO60551,
12/22/2016,SO60551,
12/22/2016,SO60523,
12/22/2016,SO60523,
12/22/2016,SO60543,
12/22/2016,SO60543,
12/22/2016,SO60541,
12/22/2016,SO60541,
12/22/2016,SO60559,
12/22/2016,SO60559,
12/22/2016,SO60559,
12/22/2016,SO60533,
12/22/2016,SO60529,
12/22/2016,SO60529,
12/22/2016,SO60557,
12/22/2016,SO60557,
12/22/2016,SO60538,
12/22/2016,SO60538,
12/22/2016,SO60538,
12/22/2016,SO60538,
12/22/2016,SO60534,
12/22/2016,SO60534,
12/22/2016,SO60534,
12/22/2016,SO60534,
12/22/2016,SO60534,
12/23/2016,SO60587,
12/23/2016,SO60588,
12/23/2016,SO60583,
12/23/2016,SO60596,
12/23/2016,SO60596,
12/23/2016,SO60596,
12/23/2016,SO60596,
12/23/2016,SO60611,
12/23/2016,SO60611,
12/23/2016,SO60611,
12/23/2016,SO60613,
12/23/2016,SO60613,
12/23/2016,SO60613,
12/23/2016,SO60613,
12/23/2016,SO60612,
12/23/2016,SO60612,
12/23/2016,SO60628,
12/23/2016,SO60605,
12/23/2016,SO60605,
12/23/2016,SO60581,
12/23/2016,SO60581,
12/23/2016,SO60581,
12/23/2016,SO60581,
12/23/2016,SO60579,
12/23/2016,SO60609,
12/23/2016,SO60609,
12/23/2016,SO60629,
12/23/2016,SO60629,
12/23/2016,SO60564,
12/23/2016,SO60582,
12/23/2016,SO60582,
12/23/2016,SO60582,
12/23/2016,SO60582,
12/23/2016,SO60570,
12/23/2016,SO60570,
12/23/2016,SO60572,
12/23/2016,SO60572,
12/23/2016,SO60572,
12/23/2016,SO60597,
12/23/2016,SO60597,
12/23/2016,SO60576,
12/23/2016,SO60576,
12/23/2016,SO60569,
12/23/2016,SO60590,
12/23/2016,SO60590,
12/23/2016,SO60616,
12/23/2016,SO60577,
12/23/2016,SO60577,
12/23/2016,SO60577,
12/23/2016,SO60573,
12/23/2016,SO60573,
12/23/2016,SO60573,
12/23/2016,SO60573,
12/23/2016,SO60599,
12/23/2016,SO60599,
12/23/2016,SO60614,
12/23/2016,SO60614,
12/23/2016,SO60620,
12/23/2016,SO60610,
12/23/2016,SO60598,
12/23/2016,SO60617,
12/23/2016,SO60617,
12/23/2016,SO60617,
12/23/2016,SO60617,
12/23/2016,SO60592,
12/23/2016,SO60592,
12/23/2016,SO60592,
12/23/2016,SO60619,
12/23/2016,SO60619,
12/23/2016,SO60606,
12/23/2016,SO60606,
12/23/2016,SO60623,
12/23/2016,SO60623,
12/23/2016,SO60623,
12/23/2016,SO60565,
12/23/2016,SO60565,
12/23/2016,SO60618,
12/23/2016,SO60566,
12/23/2016,SO60627,
12/23/2016,SO60627,
12/23/2016,SO60627,
12/23/2016,SO60627,
12/23/2016,SO60627,
12/23/2016,SO60602,
12/23/2016,SO60602,
12/23/2016,SO60578,
12/23/2016,SO60578,
12/23/2016,SO60578,
12/23/2016,SO60578,
12/23/2016,SO60591,
12/23/2016,SO60591,
12/23/2016,SO60604,
12/23/2016,SO60604,
